OTU	Kingdom	Phylum	Class	Order	Family	Genus	Species	X1.1	X1.2	X1.3	X1.4	X1.7	X1.8	X2.1	X2.2	X3.1	X3.2	X4.1	X6.2	c.1	c.3
JN537299.1.1362	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Parvularculaceae	g__uncultured	NA	0	0.00109232315288155	0	0	0	0.00108235650658614	0.00119986081614533	0.00399592415735949	0.00202535747559444	0.00291276275547357	0	0	0.000974279033515199	0
KU578760.1.1379	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Flammeovirgaceae	g__Flammeovirgaceae	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
LN563721.1.1349	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Streptosporangiales	f__Nocardiopsaceae	g__Lipingzhangella	NA	0	0.00109232315288155	0	0.000819181964889861	0.000920691623547609	0	0	0	0	0	0	0	0	0
EU188169.1.1483	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Cryomorphaceae	g__Phaeocystidibacter	NA	0	0.00109232315288155	0	0	0.000920691623547609	0	0	0	0	0	0	0	0	0
EU344664.1.1367	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotellaceae_UCG-001	NA	0	0.00109232315288155	0	0	0	0	0.00119986081614533	0.00199796207867975	0	0.000970920918491189	0	0	0	0
HF558630.1.1482	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Cryomorphaceae	g__Vicingus	NA	0	0.00109232315288155	0.00169231940836513	0	0	0	0	0	0	0.00194184183698238	0.000846625351349521	0	0	0
GQ347528.1.1354	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__PRD18C08	g__PRD18C08	NA	0	0.0021846463057631	0	0	0	0	0	0	0	0.000970920918491189	0	0	0	0
FQ658638.1.1320	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__GOUTB8	f__GOUTB8	g__GOUTB8	NA	0.000800935492655422	0.0021846463057631	0.0025384791125477	0.000819181964889861	0	0.00757649554610298	0	0	0	0.00194184183698238	0.00169325070269904	0	0.00487139516757599	0.00311813036903073
JQ183085.1.1519	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__Pedosphaeraceae	g__Limisphaera	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0.000970920918491189	0	0	0.0029228371005456	0
JN510415.1.1371	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Alphaproteobacteria_Incertae_Sedis	f__Unknown_Family	g__uncultured	NA	0.000800935492655422	0.00109232315288155	0	0	0.00184138324709522	0.0054117825329307	0.00119986081614533	0	0.00101267873779722	0.000970920918491189	0	0.00233192640440268	0.00389711613406079	0.00155906518451536
EF632910.1.1573	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__LD1-PB3	f__LD1-PB3	g__LD1-PB3	NA	0	0.00436929261152619	0.000846159704182567	0.000819181964889861	0.00276207487064283	0.0108235650658614	0	0.00199796207867975	0.00101267873779722	0	0.000846625351349521	0	0	0.000779532592257682
JQ459223.1.1414	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	NA	0	0.0021846463057631	0.000846159704182567	0	0	0	0	0	0.00202535747559444	0.000970920918491189	0	0	0	0.000779532592257682
EU490279.1.1434	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__Pyrinomonas	NA	0	0.0021846463057631	0.000846159704182567	0.00655345571911889	0.00184138324709522	0.00216471301317228	0	0.00199796207867975	0.00202535747559444	0.00194184183698238	0.038944766162078	0.010493668819812	0.029228371005456	0.000779532592257682
LMQW01000048.266925.268414	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Aureimonas	NA	0.00240280647796626	0.0109232315288155	0.00846159704182567	0	0.0267000570828807	0.0248941996514812	0.00239972163229065	0.00199796207867975	0.0101267873779722	0.000970920918491189	0.000846625351349521	0.00233192640440268	0.0019485580670304	0.00389766296128841
KC011126.1.1491	d__Bacteria	p__Myxococcota	c__Polyangia	o__Nannocystales	f__Nannocystaceae	g__Nannocystis	NA	0.00160187098531084	0.00109232315288155	0.0118462358585559	0.000819181964889861	0.00276207487064283	0.0270589126646535	0.00119986081614533	0	0	0.00679644642943832	0.00169325070269904	0.00116596320220134	0.00487139516757599	0.000779532592257682
HM598160.1.1505	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__EC3	f__EC3	g__EC3	NA	0.000800935492655422	0.0021846463057631	0.000846159704182567	0	0	0	0.00119986081614533	0.00199796207867975	0	0	0	0	0.0029228371005456	0
KJ566932.1.1550	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Thermosynechococcales	f__Thermosynechococcaceae	g__Thermosynechococcus_BP-1	NA	0	0.00109232315288155	0	0.00163836392977972	0	0	0.00599930408072664	0	0.00202535747559444	0.00194184183698238	0	0	0	0
X92555.1.1488	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Paucimonas	NA	0	0.00327696945864465	0	0	0.000920691623547609	0.00108235650658614	0.00119986081614533	0	0	0.000970920918491189	0	0	0	0
FPLS01041572.14.1537	d__Bacteria	p__Verrucomicrobiota	c__Chlamydiae	o__Chlamydiales	f__Chlamydiaceae	g__Chlamydiaceae	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
HQ183914.1.1486	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	g__Intrasporangium	NA	0	0.0021846463057631	0.000846159704182567	0	0	0.00324706951975842	0.00119986081614533	0	0	0.000970920918491189	0	0	0.000974279033515199	0.00155906518451536
FN666421.1.1387	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Frondihabitans	NA	0.000800935492655422	0.00109232315288155	0.000846159704182567	0	0.00184138324709522	0.00108235650658614	0	0	0	0.000970920918491189	0	0	0	0
JQ816476.1.1428	d__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__DscP2	f__DscP2	g__DscP2	NA	0	0.00109232315288155	0	0	0.000920691623547609	0	0	0	0	0	0	0	0.000974279033515199	0
JX441599.1.1497	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Arctic97B-4_marine_group	f__Arctic97B-4_marine_group	g__Arctic97B-4_marine_group	NA	0.00160187098531084	0.00436929261152619	0.00592311792927797	0.00327672785955944	0	0.00216471301317228	0.00119986081614533	0.0139857345507582	0.00202535747559444	0.00194184183698238	0.00338650140539808	0.00116596320220134	0.00779423226812159	0.00467719555354609
KF084049.1.1347	d__Bacteria	p__Firmicutes	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcales-Tissierellales	g__Finegoldia	NA	0	0.00109232315288155	0	0	0	0	0	0	0.00101267873779722	0	0	0	0.0019485580670304	0
FJ152586.1.1511	d__Bacteria	p__TX1A-33	c__TX1A-33	o__TX1A-33	f__TX1A-33	g__TX1A-33	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
HQ114087.1.1481	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	NA	0	0.00436929261152619	0.00338463881673027	0.00491509178933917	0.00276207487064283	0.00865885205268912	0.00119986081614533	0	0.00405071495118888	0.00291276275547357	0.00761962816214569	0.00233192640440268	0.0214341387373344	0.0101339236993499
JF718669.1.1452	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Azospirillales	f__Azospirillaceae	g__uncultured	NA	0.00800935492655422	0.0185694935989863	0.0211539926045642	0.0139260934031276	0.0110482994825713	0.0681884599149268	0.0647924840718477	0.127869573035504	0.0516466156276583	0.0436914413321035	0.0677300281079617	0.185388149150013	0.139321901792673	0.272056874697931
KX177739.1.1461	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Magnetospiraceae	g__Magnetovibrio	NA	0.000800935492655422	0.00109232315288155	0.000846159704182567	0.00163836392977972	0.00184138324709522	0.00216471301317228	0.00119986081614533	0	0.00101267873779722	0	0.000846625351349521	0.00233192640440268	0	0
LN680085.1.1447	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Halothiobacillales	f__Halothiobacillaceae	g__Halothiobacillus	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
JN436508.1.1348	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Desertifilaceae	g__Roseofilum_AO1-A	NA	0.000800935492655422	0.00436929261152619	0	0.00245754589466958	0.000920691623547609	0	0.00359958244843598	0.00799184831471899	0.00101267873779722	0.00291276275547357	0	0.00116596320220134	0	0
KC554306.1.1541	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__67-14	g__67-14	NA	0.0408477101254265	0.111416961593918	0.06261581810951	0.0540660096827308	0.0607656471541422	0.124470998257406	0.0371956853005051	0.0539449761243532	0.0506339368898611	0.0805864362347687	0.149006061837516	0.0862812769628991	0.941153546375682	1.60193947708954
AB696474.1.1466	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Ectothiorhodospirales	f__Ectothiorhodospiraceae	g__Halofilum	NA	0.000800935492655422	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0.0019485580670304	0.000779532592257682
KP091198.1.1505	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Thermoflexales	f__Thermoflexaceae	g__Thermoflexus	NA	0.00240280647796626	0.00109232315288155	0.00169231940836513	0	0.000920691623547609	0.00216471301317228	0.00239972163229065	0.00399592415735949	0.00303803621339166	0.00291276275547357	0.00507975210809712	0.00116596320220134	0.0019485580670304	0.00311813036903073
JX067689.1.1485	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Herbiconiux	NA	0	0.00109232315288155	0.000846159704182567	0	0.00184138324709522	0.00216471301317228	0	0	0	0	0	0	0	0
AJ010124.1.1297	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Thiorhodovibrio	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0.000974279033515199	0
AB000479.1.1326	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Insolitispirillum	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
KY380089.1.1264	d__Bacteria	p__Verrucomicrobiota	c__Chlamydiae	o__Chlamydiales	f__Chlamydiales_Incertae_Sedis	g__Candidatus_Piscichlamydia	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
KM819155.1.1537	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	NA	0	0.00327696945864465	0.000846159704182567	0	0.00460345811773804	0	0	0	0.00101267873779722	0	0.000846625351349521	0.00349788960660402	0.000974279033515199	0.0116929888838652
DQ395967.1.1451	d__Bacteria	p__Chloroflexi	c__Ktedonobacteria	o__Ktedonobacterales	f__Ktedonobacteraceae	g__JG30a-KF-32	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
HM773475.1.1400	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Vitreoscilla	NA	0	0.0021846463057631	0	0	0	0.00108235650658614	0	0	0	0	0	0	0	0
AP017315.1149424.1150946	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microcella	NA	0	0.00109232315288155	0.000846159704182567	0	0	0.00108235650658614	0	0	0	0.00194184183698238	0	0	0	0
AB971840.1.1475	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Cellulomonadaceae	g__Tropicihabitans	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
CU921250.1.1302	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__SP3-e08	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
JN437367.1.1365	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Flammeovirgaceae	g__uncultured	NA	0.00160187098531084	0.00109232315288155	0.00169231940836513	0.000819181964889861	0.00184138324709522	0	0.00119986081614533	0	0.00202535747559444	0.00194184183698238	0.000846625351349521	0.00116596320220134	0	0
FJ886340.1.1306	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Chloracidobacteriales	f__Chloracidobacteriaceae	g__Chloracidobacterium	NA	0.000800935492655422	0.00327696945864465	0.0101539164501908	0.00655345571911889	0.00460345811773804	0.00216471301317228	0.00359958244843598	0.0139857345507582	0.00405071495118888	0.00679644642943832	0.0347116394053303	0.0128255952242147	0.00584567420109119	0
KF010661.1.1498	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Alkanindiges	NA	0	0.00109232315288155	0	0.000819181964889861	0	0	0	0	0	0	0	0	0.0019485580670304	0.000779532592257682
DQ834223.1.1330	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Acidimicrobiales	f__Acidimicrobiaceae	g__Acidimicrobium	NA	0	0.00109232315288155	0	0.000819181964889861	0.000920691623547609	0	0	0	0	0	0	0.00116596320220134	0.0019485580670304	0.00155906518451536
DQ378244.1.1516	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Opitutaceae	g__Lacunisphaera	NA	0.00320374197062169	0.00764626207017084	0.0440003046174935	0.00737263768400875	0.0313035152006187	0.0606119643688238	0	0	0.00303803621339166	0	0	0	0.0107170693686672	0.00935439110709219
DQ372843.1.1481	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Polaribacter	NA	0.00160187098531084	0.0021846463057631	0.00338463881673027	0.000819181964889861	0	0.00108235650658614	0.00119986081614533	0	0.00303803621339166	0	0.00169325070269904	0	0.000974279033515199	0.000779532592257682
HG934468.2032323.2033833	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Mucinivorans	NA	0	0.00109232315288155	0	0	0	0	0	0	0.00101267873779722	0	0	0	0	0
AB016848.1.1411	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Pseudohoeflea	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
EU134829.1.1328	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__SBR1031	g__SBR1031	NA	0.00961122591186506	0.00983090837593394	0.019461673196199	0.00901100161378847	0.00920691623547609	0.0173177041053782	0.0131984689775986	0.00799184831471899	0.0192408960181472	0.0126219719403855	0.0143926309729419	0.00699577921320803	0.0282540919719408	0.0124725214761229
EF585992.1.1499	d__Bacteria	p__Firmicutes	c__Clostridia	o__Caldicoprobacterales	f__Caldicoprobacteraceae	g__Caldicoprobacter	NA	0	0.00109232315288155	0	0.000819181964889861	0	0.00108235650658614	0	0	0	0	0	0	0	0.00233859777677305
DQ823971.1.1252	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Akkermansia	NA	0.00720841943389879	0.0131078778345786	0.0236924717171119	0.00573427375422903	0.00920691623547609	0.00865885205268912	0.00479944326458131	0.0279714691015165	0.00810142990237777	0.00485460459245594	0.000846625351349521	0.00233192640440268	0.0185113016367888	0.00779532592257682
KF683074.1.1367	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Pleomorphomonadaceae	g__Pleomorphomonadaceae	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0.000970920918491189	0	0	0.000974279033515199	0
FPLS01018957.10.1508	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Rhodothermales	f__Rhodothermaceae	g__Rhodothermaceae	NA	0.000800935492655422	0.00327696945864465	0.00169231940836513	0.00163836392977972	0.000920691623547609	0.00974120855927525	0	0.00199796207867975	0	0	0.00169325070269904	0.00349788960660402	0.00487139516757599	0
GQ477849.1.1440	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Gluconacetobacter	NA	0	0.0021846463057631	0	0	0	0	0	0	0.00202535747559444	0.000970920918491189	0.000846625351349521	0.00816174241540937	0	0
GQ263283.1.1438	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	g__Pelagibacterium	NA	0.00160187098531084	0.00983090837593394	0.00761543733764311	0.00163836392977972	0.00368276649419044	0.0238118431448951	0.00839902571301729	0.0139857345507582	0.00911410864017499	0.00776736734792951	0.000846625351349521	0.0198213744374228	0.00389711613406079	0.000779532592257682
GQ302540.1.1439	d__Bacteria	p__Bacteroidota	c__SJA-28	o__SJA-28	f__SJA-28	g__SJA-28	NA	0.000800935492655422	0.0021846463057631	0	0.000819181964889861	0.000920691623547609	0.00216471301317228	0	0	0.00101267873779722	0.00194184183698238	0.00169325070269904	0	0	0.00155906518451536
JF265848.1.1319	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Elev-16S-1166	f__Elev-16S-1166	g__Elev-16S-1166	NA	0.000800935492655422	0.00109232315288155	0.0025384791125477	0.000819181964889861	0	0.00432942602634456	0	0.00199796207867975	0.00101267873779722	0	0.000846625351349521	0	0.000974279033515199	0
KF091126.1.1337	d__Bacteria	p__Campilobacterota	c__Campylobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter	NA	0	0.00109232315288155	0.000846159704182567	0.000819181964889861	0	0	0	0	0	0	0	0	0.000974279033515199	0
EF096143.1.1269	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Parvibacter	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
KJ808221.1.1526	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Trichococcus	NA	0	0.00327696945864465	0	0	0	0	0	0	0	0.000970920918491189	0	0	0	0
LN567129.1.1362	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Haloactinopolyspora	NA	0.000800935492655422	0.00327696945864465	0.00338463881673027	0.000819181964889861	0.00184138324709522	0.00108235650658614	0.00119986081614533	0	0	0	0.00169325070269904	0.00116596320220134	0	0.00155906518451536
GQ249498.1.1534	d__Bacteria	p__Fermentibacterota	c__Fermentibacteria	o__Fermentibacterales	f__Fermentibacteraceae	g__Fermentibacteraceae	NA	0	0.00109232315288155	0	0	0	0	0	0	0.00101267873779722	0.000970920918491189	0	0	0.000974279033515199	0
JN450569.1.1242	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Geitlerinemaceae	g__Geitlerinemaceae	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0
KT308299.1.1487	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__Desulfobulbus	NA	0	0.00109232315288155	0	0	0	0	0	0	0.00101267873779722	0.000970920918491189	0.000846625351349521	0	0	0.00155906518451536
KC551718.1.1496	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Dechloromonas	NA	0	0.0021846463057631	0.000846159704182567	0	0.00184138324709522	0.00432942602634456	0	0	0	0.000970920918491189	0	0	0.00779423226812159	0.00311813036903073
EU647531.1.1467	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Agrococcus	NA	0.00400467746327711	0.021846463057631	0.0110000761543734	0.00163836392977972	0.00460345811773804	0.00324706951975842	0	0.00399592415735949	0	0.00970920918491189	0.000846625351349521	0	0.0019485580670304	0.00155906518451536
HM445176.1.1366	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__PLTA13	f__PLTA13	g__PLTA13	NA	0.00160187098531084	0.0021846463057631	0.00592311792927797	0.000819181964889861	0.00276207487064283	0.0054117825329307	0	0.00199796207867975	0.00101267873779722	0	0.00169325070269904	0	0.00876851130163679	0.00779532592257682
EU506533.1.1397	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Incertae_Sedis	NA	0	0.00109232315288155	0	0	0.00184138324709522	0	0	0.00599388623603924	0.00101267873779722	0.000970920918491189	0	0	0.000974279033515199	0
AB376087.1.1485	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Yonghaparkia	NA	0	0.0021846463057631	0	0	0.000920691623547609	0.00108235650658614	0	0.00199796207867975	0.00101267873779722	0.000970920918491189	0	0	0	0
MH748456.1.1521	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillales	g__Lactobacillales	NA	0	0.00109232315288155	0	0	0	0	0	0	0	0	0	0	0	0.000779532592257682
JN123545.1.1497	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__mle1-8	f__mle1-8	g__mle1-8	NA	0.00160187098531084	0.00109232315288155	0	0	0	0.00108235650658614	0	0.00599388623603924	0	0	0	0	0.000974279033515199	0.00155906518451536
KM438198.1.1670	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Oxyphotobacteria_Incertae_Sedis	f__Unknown_Family	g__Geitlerinema_PCC-8501	NA	0.000800935492655422	0.00109232315288155	0.0025384791125477	0.00901100161378847	0.000920691623547609	0.0054117825329307	0.0179979122421799	0.00599388623603924	0.00506339368898611	0.00776736734792951	0.00592637745944665	0.00233192640440268	0	0.00155906518451536
